id,source_type,document_title,subject,chapter_title,section_heading,subtopic,chunk_index,chunk_text,importance_label,importance_score,importance_reason,exam_priority,question_worthy,summary_worthy,quality_label,notes
72,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Guidelines for preparing flowcharts,,1,Intersection of flow lines should be avoided to make it a more effective and better way of representing communication,high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
73,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Benefit of Flowchart,Makes Logic Clear,1,The main advantage of using a flowchart to plan a task is that it provided a plctonal representation of the basic which makes the logic easier to follow,high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
74,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Benefit of Flowchart,Communication,1,"Being a graphical representation of a problem - solving logic, flowcharts are better way of communicating the logic of a system to all conserved",high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
75,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Benefit of Flowchart,Effective Analysis,1,"With the help of a flowchart, the problem, can be analysed in an effective way",medium,2,This chunk is moderately important because it captures a useful concept from the chapter.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
76,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Benefit of Flowchart,Useful in Coding,1,The flowcharts act as a guide or blueprint during the analysic and program development phase,medium,2,This chunk is moderately important because it captures a useful concept from the chapter.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
77,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Benefit of Flowchart,Proper Testing and Debugging,1,"By nature, a flowchart helps in detecting the errors in a program, as the developers know exactly what the logic should do",high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
78,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Flowcharts,Complex,1,"The major disadvantage in using flowcharts is that when a program is very large, the flowcharts may continue per many pages, making them hard to follow",high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
79,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Flowcharts,Costly,1,Drawing flowcharts are viable only if the problem solving logic is straight forward and not very lengthy,medium,2,This chunk is moderately important because it includes a direct definition or core statement.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
80,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Flowcharts,Difficult to Modify,1,"Due to its symbolic nature, any changes or modification to a flowchart usually requires redrawing the entire logic again, and redrawing a complex flowchart is not a simple basic No Update Usually programs are updated regularly",high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
81,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Pseudocode,,1,Pseudocode used plain English statements rather than symbols to represent the processes of a computer program,medium,2,This chunk is moderately important because it captures a useful concept from the chapter.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
82,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Pseudocode,DISPLAY the area STOP,1,"Pseudocode uses some keywords to denote programming processes Some of them are: Input: READ, OBTAIN, GET and PROMPT",high,3,This chunk is important because it captures a useful concept from the chapter.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
83,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Pseudocode Guideline,,1,"Each set of instructions is written from top to bottom, with only one entry and one exit",medium,2,This chunk is moderately important because it includes a direct definition or core statement.,medium,no,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
84,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Benefits of Pseudocode,,1,"Often, it is easy to translate pseudocode into a programming language a step which can be accomplished by less experienced programmes",high,3,This chunk is important because it includes a direct definition or core statement.,high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
85,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,,1,"Pseudocode can not be complied nor executed and more are not real formatting or syntax rules Problem Solving through Algorthims, Flowcharts and Pseudocode 1 Write a program to convert the celcius into fahrenneit",high,3,"This chunk is important because it contains exam-ready facts, examples, or syntax details.",high,yes,yes,good,Hybrid-importance style target for the recommended flow; suitable for ranking topics and subtopics before quiz generation.
