id,source_type,document_title,subject,chapter_title,section_heading,chunk_index,chunk_text,topic_label,subtopic_label,section_type,topic_priority,quality_label,notes
81,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Pseudocode,1,Pseudocode used plain English statements rather than symbols to represent the processes of a computer program,Pseudocode,,algorithm_flowchart_pseudocode,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
82,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Pseudocode,1,"Pseudocode uses some keywords to denote programming processes Some of them are: Input: READ, OBTAIN, GET and PROMPT",Pseudocode,DISPLAY the area STOP,algorithm_flowchart_pseudocode,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
83,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Pseudocode Guideline,1,"Each set of instructions is written from top to bottom, with only one entry and one exit",Pseudocode Guideline,,algorithm_flowchart_pseudocode,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
84,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Benefits of Pseudocode,1,"Often, it is easy to translate pseudocode into a programming language a step which can be accomplished by less experienced programmes",Benefits of Pseudocode,,algorithm_flowchart_pseudocode,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
85,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,1,"Pseudocode can not be complied nor executed and more are not real formatting or syntax rules Problem Solving through Algorthims, Flowcharts and Pseudocode 1 Write a program to convert the celcius into fahrenneit",Limitations of Pseudocode,,conversion_method,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
86,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,1,"Step 2: Read the value of a,b,c Step3: To calculate three sides of the triangle using formula",Limitations of Pseudocode,Step 1: Start,organization_components,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
87,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,1,Step 4: To Find area of a triangle apply formula Area sqrt (s*(s - a)*(s-b)*(s-c)) Step 5: Print the area,Limitations of Pseudocode,S ← (a+b+c)/2,algorithm_flowchart_pseudocode,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
88,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,1,To calculate three sides of triangle using formula s = (a+b+c)/2 To find area of a triangle using formula Area sqrt (s*(s - a)*(s-b)*(s-c)) WRITE the output area,Limitations of Pseudocode,"Read the value of a,b,c",organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
89,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,1,"Step 4: Else, IF (b>c) Then print ‘B is Big' Step 5: Else print ‘C is Big' Step 6: Stop",Limitations of Pseudocode,Step1 : Start,algorithm_flowchart_pseudocode,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
90,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,1,"READ the value for a, b, c IF (a>b) and (a>c) THEN WRITE ‘A is Big' Else, IF (b>c) THEN WRITE ‘B is Big' ELSE WRITE ‘C is Big'",Limitations of Pseudocode,"Set initial a, b, c",organization_components,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
91,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,1,"Step 2: Read the value of year Step 3: if ((year mod 4) = 0) then print ""It is a Leap Year""",Limitations of Pseudocode,Algorithm:,organization_components,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
92,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,1,"Set initial zero to D, Root1 and Root2 READ the value of A, B, C",Limitations of Pseudocode,Pseudo code:,organization_components,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
93,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Limitations of Pseudocode,1,D=B*B-4*A*C IF D>=0 THEN Calculate Root1 (-B+ sqrt (D)) / (2*a) Root2 (-B- sqrt (D)) / (2*a) ELSE Roots are imaginary,Limitations of Pseudocode,Find Discriminate,algorithm_flowchart_pseudocode,high,review,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
94,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Word Processing,1,(a) fast (b) editing features (c) permanent storage (d) formatting features (e) graphics (f) OLE object linicing and embedding (g) Spell check (h) Tables (i) Mail merge,Word Processing,,office_tools,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
95,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Word Processing,1,"MS - word is a word processing program that lets us to create documents such as letter, reports, manuals and newletters etc The option provided by ms-word are explained below",Word Processing,Introduction to MS -word,office_tools,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
96,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Word Processing,1,"(i) Entering Text Type the text in the document press enter key, when we want to start new paragraph",Word Processing,Working with document,office_tools,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
97,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Word Processing,2,"(iv) Copying test (1) Select the text, which we want to copy (2) Click on copy button on the formatting tool bar or choose copy option form the Edit menu or press CTRL+C (3) Now the selected text disappears and it immediately places in the clip board (4) Place the cursor at desired location i.e, Where we want to insert the text",Word Processing,,conversion_method,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
98,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Finding and Replacing Text,1,Choose the Find and Replace option from the Edit menu or press CTRL+F The find and replace dialog box appears,Finding and Replacing Text,,concept,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
99,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Formatting Documents,1,We can also select a font by clicking the list arrow in the font type box on the following toolbar,Formatting Documents,,control_flow,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
100,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Formatting Documents,2,Bullets are now inserted in the paragraph (4) Inserting Symbols (1) Select symbol option from the insert menu,Formatting Documents,,control_flow,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
101,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Problem Solving And,Working with tables,1,"Tables and border button Table -> Convert Text to Table menu selection (1) Using the Insert Table Button To use the insert table button, drag the desired number of rows and columns and release the button",Problem Solving And,,conversion_method,low,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
102,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Introduction,1,"A structured language allows variety of programs in small modules C provides loop constructs like while, do-while and for",Introduction To C,,control_flow,high,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
103,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To C,Structure of a C program,1,Empty parathensis after main are necessary The function mains is a starting point of every c program,Structure of a C program,Statements,c_program_structure,medium,good,Natural extraction target grounded in the uploaded FOCP PDF and aligned to the topic/subtopic flow.
