id,source_type,document_title,subject,chapter_title,section_heading,subtopic,chunk_index,chunk_text,key_points,flashcards_json,summary_style,difficulty_level,quality_label,notes
42,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Introduction To Computer,Conversion of Hexadecimal Number System,Answer = 1458,1,(2) Hexadecimal to Binary Conversion Convert the 8B2F.9A(16) to its binary equivalent 9 A ↓ ↓ ↓ ↓. ↓ ↓ 1000 1011 0011 1111,Hexadecimal to Binary Conversion Convert the 8B2F.9A. to its binary equivalent 9 A ↓ ↓ ↓ ↓. ↓,"[{""front"": ""What is a key fact about Answer = 1458?"", ""back"": ""Hexadecimal to Binary Conversion Convert the 8B2F.9A. to its binary equivalent 9 A ↓ ↓ ↓ ↓. ↓""}]",revision_ready,medium,review,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
43,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Computer Software,Definition,1,It is responsible for controlling intergraring and managing the hardware components of a computer and to accomplish specific tasks,It is responsible for controlling intergraring | Managing the hardware components of a computer,"[{""front"": ""What should a student remember about Computer Software?"", ""back"": ""It is responsible for controlling intergraring""}, {""front"": ""Which point best describes Computer Software?"", ""back"": ""Managing the hardware components of a computer""}]",concise,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
44,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Types of software,,1,Software can be categorised as system software and application software,Software can be categorised as system software and application software,"[{""front"": ""Which point best describes Types of software?"", ""back"": ""Software can be categorised as system software and application software""}]",plain,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
45,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,,1,"Some example of system software are operating systems, device drivers language translators and system utilities","Some example of system software are operating systems, device drivers language translators and system utilities","[{""front"": ""Which point best describes System Software?"", ""back"": ""Some example of system software are operating systems, device drivers language translators and system utilities""}]",study_friendly,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
46,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,,2,Operating system is the first layer of software loaded into computer memory when it starts up,Operating system is the first layer of software loaded into computer memory when it starts up,"[{""front"": ""What should a student remember about System Software?"", ""back"": ""Operating system is the first layer of software loaded into computer memory when it starts up""}]",revision_ready,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
47,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,Device Drivers,1,"Device drivers are system programs, which are responsible for proper functioning of devices every device, whether it is a printer, monitor, mouse or keyboard, has a driver associated with it per its proper functioning In modern operating systems, most hardware drivers, such as the keyboard drivers, come with the operating system",Device drivers are system programs | Which are responsible for proper functioning of devices every device | Whether it is a printer | Has a driver associated with it per its proper functioning In modern operating systems,"[{""front"": ""Which point best describes Device Drivers?"", ""back"": ""Device drivers are system programs""}, {""front"": ""What is a key fact about Device Drivers?"", ""back"": ""Which are responsible for proper functioning of devices every device""}, {""front"": ""What should a student remember about Device Drivers?"", ""back"": ""Whether it is a printer""}]",concise,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
48,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,Language Translators,1,Depending on the programming language used language translators are divided into three major categories Computer interpreser and assembles,Depending on the programming language used language translators are divided into three major categories Computer interpreser and assembles,"[{""front"": ""What is a key fact about Language Translators?"", ""back"": ""Depending on the programming language used language translators are divided into three major categories Computer interpreser and assembles""}]",plain,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
49,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,Language Translators Description,1,Compiler The programs written in any high-level programming language (C or Pascal) are converted into machine language using a compiler,Compiler The programs written in any high-level programming language (C or Pascal) are converted into machine language using,"[{""front"": ""What should a student remember about Language Translators Description?"", ""back"": ""Compiler The programs written in any high-level programming language (C or Pascal) are converted into machine language using""}]",study_friendly,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
50,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,System Software,System Utility,1,"System utility programs perform day to day tasks related to the maintenance of the computer system they are used to support enhance, and secure existing programs and data in the computer system",System utility programs perform day to day tasks related to the maintenance of the computer system they are | Data in the computer system,"[{""front"": ""Which point best describes System Utility?"", ""back"": ""System utility programs perform day to day tasks related to the maintenance of the computer system they are""}, {""front"": ""What should a student remember about System Utility?"", ""back"": ""Data in the computer system""}]",revision_ready,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
51,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,,1,"Application software ranges from games, calculators and word processors document creating programs to programs that ""paint"" images on screen (image editors) some of the most commonly used application software are discussed below","Application software ranges from games | Word processors document creating programs to programs that ""paint"" images on screen (image editors) some of the most","[{""front"": ""What should a student remember about Application Software?"", ""back"": ""Application software ranges from games""}, {""front"": ""Which point best describes Application Software?"", ""back"": ""Word processors document creating programs to programs that \""paint\"" images on screen (image editors) some of the most""}]",concise,medium,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
52,pdf_chunk,BCS101 - FOCP,Fundamentals of Computing and Programming,Computer Software,Application Software,Word processors,1,"A word processor is a software used to compose, format, edit and print electronic documents","A word processor is a software used to compose, format, edit and print electronic documents","[{""front"": ""What is a word processor?"", ""back"": ""A word processor is a software used to compose, format, edit and print electronic documents""}]",plain,easy,good,"Key points and flashcards are short, factual, and revision-friendly so they can map directly to the flashcard UI."
